reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,replyContent,appVersion,date,avod_end
4c231eb2-2c81-472f-bbc1-68d6d44a648e,장연우,"1점도 아까운듯 로그인해야 한다길래 구글 계정으로 하려고 했더니 문자 발송이 안되서 계속 재전송 했는데 결국 안왔고, 페이스북으로 로그인 하려고 페북 다시 깔고 비밀번호도 변경했는데 라프텔로 들어가서 로그인 하려니까 이 앱이 재활성화가 안됐다~~~ 이러면서 오류뜸 진짜 이렇게 답답한 앱은 처음이다",1,14,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 이메일 인증 절차는 휴대폰 문자가 아닌 이메일로 진행됩니다. 로그인 과정에서 어려움을 겪고 계신가요? 문제 해결을 위해 이용 중인 계정 정보와 함께 문제 상황을 스크린샷으로 캡처하여 고객센터에 상세히 알려주시기 바랍니다. ▶︎ 문의 등록하러 가기: https://help.laftel.net/hc/ko/requests/new?ticket_form_id=9991033579663",3.61.0,2025-02-13 20:45:08,before
387ed2bf-08f9-4d73-bf4a-5ae328d67356,애니하임,이앱 덕분에 편하게 볼수 있는게 큰 장점이다..아쉬운 점은 극장용 애니사운드가 5.1 사운드가 아니라 아쉬워요..일부영상이 옛날 영상이 있어 화질이 질이 점 떨지어지네요..예를 들어 기동전함 나데시코 극장판..개선을 부탁 드립니다..,5,22,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 소중한 시간을 내어 의견을 남겨주셔서 로 감사드립니다. 고객님의 의견은 담당 부서에 전달하여 서비스 이용 편의를 높일 수 있는 방안을 고려하겠습니다. 앞으로도 더욱 만족스러운 서비스로 보답드릴 수 있도록 최선을 다하겠습니다.",3.61.0,2025-02-13 20:27:45,before
292413a7-d5db-4402-ad36-0c2d3993b521,케니,홈화면이랑 플레이어에서 글자크기를 조절할 수 있으면 좋겠어요. 태블릿 환경에서 글자가 너무 작아요,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 소중한 시간을 내어 의견을 남겨주셔서 로 감사드립니다. 고객님의 의견은 담당 부서에 전달하여 서비스 이용 편의를 높일 수 있는 방안을 고려하겠습니다. 앞으로도 더욱 만족스러운 서비스로 보답드릴 수 있도록 최선을 다하겠습니다.",3.61.0,2025-02-13 15:18:42,before
b5aab79f-d3e8-4eb1-8129-4f72ae33badb,김의제,다 좋은데 화질까지 돈주고 결제해야된다는건 너무 과금유도 아닌가 싶습니다...,4,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 국내 공식 애니메이션 수입사들과의 합법적인 계약을 통해 국내 최대 애니메이션 서비스를 제공하고 있습니다. 멤버십에 가입하시면 포함된 작품을 광고 없이 무제한으로 감상할 수 있습니다. 멤버십 없이도 [광고 보고 무료 보기]를 통해 중간 광고 시청 후 무료로 작품을 감상하실 수 있습니다. [광고 무료] 아이콘이 표시된 작품들은 광고 시청 후 이용 가능합니다. 또한, ‘분분’ 기능을 통해 특정 미션을 수행하면 멤버십 작품 무료 감상 시간을 받을 수 있습니다. 무료 감상 서비스를 제공하기 위해 콘텐츠 수입사와 협의하여 광고 시스템을 운영하고 있는 점 양해 부탁드립니다. 감사합니다.",3.61.0,2025-02-13 11:30:02,before
1dc92588-48bc-4bc4-bc31-9271a2ac2fd1,최유아,하루하루가 행복해졌다....,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 소중한 긍정 리뷰에 진심으로 감사드립니다. 즐거운 경험을 제공할 수 있어 매우 기쁘며, 앞으로도 기대에 부응할 수 있도록 최선을 다하겠습니다. 계속해서 라프텔과 함께해 주세요!",3.61.0,2025-02-13 06:45:22,before
93388c5f-23fe-47f5-ab48-2d995a9a21a8,김신애,티빙이나 웨이브는 결제 해야 볼수있는데 이건 광고만 보면 볼수있어서 추천이지만 광고가 살짝 기네요 ㅎㅎ,4,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 국내 공식 애니메이션 수입사들과의 합법적인 계약을 통해 국내 최대 애니메이션 서비스를 제공하고 있습니다. 멤버십에 가입하시면 포함된 작품을 광고 없이 무제한으로 감상할 수 있습니다. 멤버십 없이도 [광고 보고 무료 보기]를 통해 중간 광고 시청 후 무료로 작품을 감상하실 수 있습니다. [광고 무료] 아이콘이 표시된 작품들은 광고 시청 후 이용 가능합니다. 또한, ‘분분’ 기능을 통해 특정 미션을 수행하면 멤버십 작품 무료 감상 시간을 받을 수 있습니다. 무료 감상 서비스를 제공하기 위해 콘텐츠 수입사와 협의하여 광고 시스템을 운영하고 있는 점 양해 부탁드립니다. 감사합니다.",3.61.0,2025-02-13 03:55:08,before
7e27ac87-89f3-4b97-8d4b-26b842c1681e,만만여니,GOAT,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 소중한 긍정 리뷰에 진심으로 감사드립니다. 즐거운 경험을 제공할 수 있어 매우 기쁘며, 앞으로도 기대에 부응할 수 있도록 최선을 다하겠습니다. 계속해서 라프텔과 함께해 주세요!",3.61.0,2025-02-13 00:07:58,before
df7e0cff-f7a7-4c39-ac7c-cf73732f4002,최경미,앱실행이잘안돼요,3,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 인터넷 기반 디지털 콘텐츠 스트리밍 서비스이므로, 고객님께서 이용하는 기기 사양, 네트워크 환경, 통신 서비스 업체 등 다양한 조건에 따라 영상 재생 문제가 발생할 수 있습니다. 아래 자세한 도움말 참고하시어 문제 해결해 보시기 바랍니다. ▶︎ 안드로이드 스마트폰 및 태블릿에서 라프텔 앱 재생 문제 해결 방법: https://help.laftel.net/hc/ko/articles/10083361604879",3.61.0,2025-02-12 15:13:34,before
53007809-02e9-4717-a80a-4dcee2df2266,잔잔잔,이 앱은 거의 10년전에 방영했던 애니메이션도 남겨져있어서 너무 좋아요 제가 지금까지 몇년동안 수많은 앱을 깔아왔지만 별 5개 다 준 앱은 이 앱이 처음입니다 앞으로도 라프텔에 있는 만화들 안지우고 남겨주세요!,5,0,,"안녕하세요, 라프텔 고객센터입니다. 고객님의 긍정적인 피드백에 진심으로 감사드립니다! 저희 서비스가 만족스러우셨다니 정말 기쁩니다. 앞으로도 더 많은 즐거움을 드릴 수 있도록 최선을 다하겠습니다.",,2025-02-12 13:24:47,before
ee85604f-1c40-4a27-8c0d-e9dd4206e319,최대규,라프텔이라는 애니만 보는 앱이 있어서 좋아요,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-12 11:59:14,before
3f8ebc9e-d90c-498a-a526-b747ef676daf,Juangmin Lee,애니가참많아서 좋네요~,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 소중한 긍정 리뷰에 진심으로 감사드립니다. 즐거운 경험을 제공할 수 있어 매우 기쁘며, 앞으로도 기대에 부응할 수 있도록 최선을 다하겠습니다. 계속해서 라프텔과 함께해 주세요!",3.61.0,2025-02-11 21:29:16,before
5812dc37-7fcc-490a-bead-f0ea7c561294,Minseo Kim,볼수 있는 애니도 늘어나고 너무 재밌네요 :),5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-11 08:54:49,before
b71dd0d1-a853-4890-8753-cc1be0a7a409,디버스터,굳,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 인터넷 기반 디지털 콘텐츠 스트리밍 서비스이므로, 고객님께서 이용하는 기기 사양, 네트워크 환경, 통신 서비스 업체 등 다양한 조건에 따라 영상 재생 문제가 발생할 수 있습니다. 아래 자세한 도움말 참고하시어 문제 해결해 보시기 바랍니다. ▶︎ 안드로이드 스마트폰 및 태블릿에서 라프텔 앱 재생 문제 해결 방법: https://help.laftel.net/hc/ko/articles/10083361604879",3.61.0,2025-02-10 19:03:42,before
dac26b0c-6e9d-478d-a6fe-d1edc2912043,빵뽕삥뽕,근데 뭐 돈 안내고 이정도 광고 보는거면 완전 짭짤한 거임 ㅎㅎ 무엇보다 불법이 아니라서 좋고 있을 애니 모두 여기있음 ㅎ,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 소중한 긍정 리뷰에 진심으로 감사드립니다. 즐거운 경험을 제공할 수 있어 매우 기쁘며, 앞으로도 기대에 부응할 수 있도록 최선을 다하겠습니다. 계속해서 라프텔과 함께해 주세요!",3.61.0,2025-02-10 18:41:15,before
93bceba2-f0c8-4384-9083-5e1b6fb2156c,한민,덕분에 애니메이션 잘 보고 있어요.,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-10 17:54:12,before
37e67157-def0-4ac4-b17e-3e7f59500f16,조승훈,좋긴 한데 로그인이 좀귀찮았네요 로그인 없이 쉽게 보면 좋을것 같습니다,3,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 애니메이션 스트리밍 서비스로, 작품 감상을 위해 로그인이 필수입니다. 로그인 과정에서 어려움을 겪고 계신가요? 문제 해결을 위해 이용 중인 계정 정보와 함께 문제 상황을 스크린샷으로 캡처하여 고객센터에 상세히 알려주시기 바랍니다. ▶︎ 문의 등록하러 가기: https://help.laftel.net/hc/ko/requests/new?ticket_form_id=9991033579663",3.61.0,2025-02-10 16:15:32,before
0f614b23-3877-490b-b672-fe5fc079b8de,Lucas H,👍 최고,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-10 01:51:39,before
15a4b177-4aa0-4675-ac1c-2acd19dfcdce,베일칼리,"좋긴 좋아요 다만, 조작이 살짝이라도 빠른 경우 웹사이트,앱공통으로 튕기거나 무한 로딩이 됨, 저사양이나 시대가 많이지나가 단종된 기기(노후화된 기기)(ex. galaxy tap9)는 최척화가 않되어있고 버전이 맞지않아 앱사용 불가하며 랙이걸려 강제적으로 웹사이에서 구린 화질로 못보게 되어있음. 그리고 전에 (타회사가 라프텔을 인수하기전) 있던 무료 멤버십 체험도 없어져 불편함 그리고 솔직히 말하자면 멤버십 비쌈 베이직은 가격 하향해서 5천원대로 바꾸어 줫으면 좋겟음 아님 포인트제를 실시해 포인트에 따라 할인해택이나 애니 영상하나를 대여/소장 하게 해주엇으면 좋겟음. 무료 애니의 범위확대및 기간한정으로 신분기 작품들을 무료로 감상하게하여 유저를 늘림과 동시에 매출을 높여 더많은 무료 이벤트를 원함, 옛날의 라프텔은 무과금유저들의 국밥이엇으나 이젠걍 ""흑우 해 아님 못봄"",""꼬우면 결재하시던가~^^""로밖에 않보임알겟다고만하지말았으면좋겟음 평가를하찮게보지말았으면좋겟음.편의성개편이 시급함",5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 국내 공식 애니메이션 수입사들과의 합법적인 계약을 통해 국내 최대 애니메이션 서비스를 제공하고 있습니다. 멤버십에 가입하시면 포함된 작품을 광고 없이 무제한으로 감상할 수 있습니다. 멤버십 없이도 [광고 보고 무료 보기]를 통해 중간 광고 시청 후 무료로 작품을 감상하실 수 있습니다. [광고 무료] 아이콘이 표시된 작품들은 광고 시청 후 이용 가능합니다. 또한, ‘분분’ 기능을 통해 특정 미션을 수행하면 멤버십 작품 무료 감상 시간을 받을 수 있습니다. 무료 감상 서비스를 제공하기 위해 콘텐츠 수입사와 협의하여 광고 시스템을 운영하고 있는 점 양해 부탁드립니다. 감사합니다.",3.61.0,2025-02-10 01:39:52,before
c40d8bb5-2dc3-4f6e-b111-dedd7aefa9e8,이제영,사랑합니다 라프텔 대표님.,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-09 23:15:35,before
e4863f2a-fbf2-4996-a8fe-987d6fc435bc,miniweb,애니는 역시 라프텔,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-09 16:50:42,before
b0cd9c36-500d-401f-a40e-fa6436811931,김다영,평소에 애니 볼때 잘쓰고있어요 근데 정말 버퍼링이 너무 오래걸려요 업데이트도 확인해보고 몇번이나 끄고 다시 켜도 똑같네요..데이터를 써도 마찬가지고요;;; 정말 많이 답답할때가 많아서 이렇게 리뷰 보내봅니다..이것만 고쳐진다면 정말 좋을것같아요ㅠ,3,3,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 인터넷 기반 디지털 콘텐츠 스트리밍 서비스이므로, 고객님께서 이용하는 기기 사양, 네트워크 환경, 통신 서비스 업체 등 다양한 조건에 따라 영상 재생 문제가 발생할 수 있습니다. 아래 자세한 도움말 참고하시어 문제 해결해 보시기 바랍니다. ▶︎ 안드로이드 스마트폰 및 태블릿에서 라프텔 앱 재생 문제 해결 방법: https://help.laftel.net/hc/ko/articles/10083361604879",3.61.0,2025-02-09 14:13:36,before
23fd6fb2-fa8d-43ea-80b2-52c003167497,김수현,인터넷 연결상태에서도 영상이 안나오고 계속 로딩만 됩니다.,2,0,,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 인터넷 기반 디지털 콘텐츠 스트리밍 서비스이므로, 고객님께서 이용하는 기기 사양, 네트워크 환경, 통신 서비스 업체 등 다양한 조건에 따라 영상 재생 문제가 발생할 수 있습니다. 아래 자세한 도움말 참고하시어 문제 해결해 보시기 바랍니다. ▶︎ 안드로이드 스마트폰 및 태블릿에서 라프텔 앱 재생 문제 해결 방법: https://help.laftel.net/hc/ko/articles/10083361604879",,2025-02-09 02:30:35,before
0f5c19ac-09f6-41be-b13d-9ee541fe6168,정은환,👍👏👏👏,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-09 01:05:06,before
10b291ee-0121-41a4-aff6-4a31b6c49c7e,나는,광고 보면 볼 수 있는 기능은 정말 감사합니다.,5,0,,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",,2025-02-08 20:55:20,before
aabfbbce-aa28-4107-955a-43a3b9e22c68,min kim,배속기능있었으면 짱입니다사랑해요,5,0,,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",,2025-02-08 20:24:01,before
1bc2bddb-eb45-4064-8a2c-01914f898925,최무근,난 라프텔 편안하고 좋더라,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-08 04:41:30,before
050cd969-20b2-4a2a-b85e-4980102b0e0e,Saebom Yoo,"애니 검색하는 필터에 제발 더빙/자막 좀 넣어주세요. 더빙 안 보는데 필터 검색할 때마다 더빙 작품 여러 개 섞여있는거, 같은 작품 더빙판/자막판 둘 다 떠서 목록 길고 복잡해지는거 너무 불편합니다. 그리고 서치 기능도 몇 년째 개선이 안 되고 있네요. 작품이 라프텔에 있는지 없는지 보려고 검색하면 작품명과 전혀 상관없는 작품 수십 개가 나오고 스크롤 내리고 내리면 맨 밑에 검색한 작품이 나오고 라프탤에서 감상 불가능하다고 나옵니다. 감상 가능 여부와 별개로 정확도 순으로 좀 떴으면 합니자. 라프텔에 포함된 작품이라도 서치가 이상해서 작품명이 전혀 안 겹치는 작품들 여러 개 뜨는거 너무 보기 불편합니다. TVA 시즌 여러 개/극장판 등 같은 시리즈의 작품 여러 개를 한눈에 보고 싶은데 다른 작품들 여러 개 섞여있으면 진짜... 헌터헌터를 치는데 니브, 닥터스톤, 미녀와 야수 등등 전혀 비슷하지도 않은 제목의 작품들은 왜 뜨는 건지...",2,8,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 소중한 시간을 내어 의견을 남겨주셔서 로 감사드립니다. 고객님의 의견은 담당 부서에 전달하여 서비스 이용 편의를 높일 수 있는 방안을 고려하겠습니다. 앞으로도 더욱 만족스러운 서비스로 보답드릴 수 있도록 최선을 다하겠습니다.",3.61.0,2025-02-08 00:50:37,before
d53372a4-9e1a-414f-aa53-1cc1757fc1a4,김도겸,멤버십가격이 가성비라 잘쓰는것같아요.,5,0,,"안녕하세요, 라프텔 고객센터입니다. 고객님의 소중한 긍정 리뷰에 진심으로 감사드립니다. 즐거운 경험을 제공할 수 있어 매우 기쁘며, 앞으로도 기대에 부응할 수 있도록 최선을 다하겠습니다. 계속해서 라프텔과 함께해 주세요!",,2025-02-07 23:52:24,before
f4f6ad2e-0a23-4301-adc0-50878284c3c3,조순녀,재미지고 계속 보고싶어요,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-07 17:24:48,before
7e620724-2727-4d9c-b633-f889dc89783a,이은동,좋음,4,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-07 14:40:44,before
88ae7ca1-8670-40f5-93ab-9f49bf2f3c52,무자본YoyTube,라프텔 좋아요,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-07 14:15:44,before
8fe54e0f-129e-4705-9294-4e47c5f8ddf5,수야,쉽고 보기편리하네요,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-07 10:37:59,before
1de59073-50f6-40ff-b2c8-07ef74984a28,김유라,[에피소드를 불러오는데 실패했습니다.]라고 계속 오류가 뜨고 영상실행이 안되네요... 어떻게 해결해야 할까요...??,2,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 인터넷 기반 디지털 콘텐츠 스트리밍 서비스이므로, 고객님께서 이용하는 기기 사양, 네트워크 환경, 통신 서비스 업체 등 다양한 조건에 따라 영상 재생 문제가 발생할 수 있습니다. 아래 자세한 도움말 참고하시어 문제 해결해 보시기 바랍니다. ▶︎ 안드로이드 스마트폰 및 태블릿에서 라프텔 앱 재생 문제 해결 방법: https://help.laftel.net/hc/ko/articles/10083361604879",3.61.0,2025-02-06 22:38:49,before
ec4757fb-0d2a-41c2-9577-f43337efdd2f,최원식,재밌게 보고 있습니다........,5,0,3.61.0,Thank you for the positive feedback! Laftel was created for anime lovers like you. We’ll continue to expand our library and improve your viewing experience. Thanks for being part of the Laftel community!,3.61.0,2025-02-06 20:25:14,before
bd8dbbb0-7329-40c2-acbe-aebc6594ab7c,래드홀,재미었어요 근데 애니볼때 자꾸 광고가 뜨는거에요 너무 광고가 길고 해서 별점3점 줘서.. 근데 아무리 광고는 힘들고 해서 광고를 좀 없어줘스면 좋겠 습니다.,3,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 국내 공식 애니메이션 수입사들과의 합법적인 계약을 통해 국내 최대 애니메이션 서비스를 제공하고 있습니다. 멤버십에 가입하시면 포함된 작품을 광고 없이 무제한으로 감상할 수 있습니다. 멤버십 없이도 [광고 보고 무료 보기]를 통해 중간 광고 시청 후 무료로 작품을 감상하실 수 있습니다. [광고 무료] 아이콘이 표시된 작품들은 광고 시청 후 이용 가능합니다. 또한, ‘분분’ 기능을 통해 특정 미션을 수행하면 멤버십 작품 무료 감상 시간을 받을 수 있습니다. 무료 감상 서비스를 제공하기 위해 콘텐츠 수입사와 협의하여 광고 시스템을 운영하고 있는 점 양해 부탁드립니다. 감사합니다.",3.61.0,2025-02-06 04:34:38,before
357435fb-d535-4b65-a69e-14375310c65a,연서,많은 작품이 있어서 좋았습니다! 다만 얼마전에 트위터에 라프텔을 검색하니 라프텔 계정 대여 같은것이 떠서 너무 화가 나더군요. 정당하게 친구들과 멤버쉽을 구매했던 저를 기만하는 것처럼 느껴졌습니다. 이러한 일부 유저들의 악행을 저지하기 위한 방책을 세워주실 수 있나요? 예를 들면 계정의 로그인 ip가 지나치게 많이 바뀌면 해당 계정을 정지하는 것 처럼요!,4,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔의 계정은 서비스 이용약관에 따라 개인적으로 사용하도록 제공되며, 금전적 대가를 받고 대여하거나 상업적, 홍보/광고, 악의적인 목적으로 사용하는 행위는 금지되어 있습니다. 이러한 행위가 확인될 경우, 별도의 통보 없이 서비스 이용이 제한되거나 회원 자격이 상실됩니다. 담당 부서에 모니터링하여 조치취하고 있으니 안심하시기 바랍니다.",3.61.0,2025-02-06 03:57:43,before
70426829-6e8e-4b8c-a038-841800a8dfe8,니니아를 대따 좋아하는이안,원하는 작품중에 몇개를 제외하고는 다 들여와서 만족스럽게 보고있습니다!!,5,0,3.58.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 애니메이션 전문 스트리밍 서비스로, 더 많은 작품을 확보하고 고객님께서 원하시는 콘텐츠를 제공하기 위해 끊임없이 노력하고 있습니다. 앞으로도 고객님의 기대에 부응하는 서비스를 제공할 수 있도록 최선을 다하겠습니다. 제안 페이지를 통해 요청해 주시면 담당 부서에서 세심히 검토하고 있습니다. ▶︎ 라프텔에 보고 싶은 작품 제안하기: https://laftel.net/form/request/new-item",3.58.0,2025-02-06 02:49:48,before
12a9742b-4458-485b-8303-d13a890ec595,최연득,굳,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-05 17:26:32,before
aeb3565f-f433-4c9d-b5a6-94da32389a22,Minjoo Kang,좋아요,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-05 17:23:20,before
2ac471b6-eefc-40e8-9c30-435b69dd797e,진동일,아 편해,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-05 17:08:41,before
f9a232b8-dcc3-4500-8b64-56f9178512e9,정지윤,너무 좋아요,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-05 12:11:20,before
6888a543-012c-49a4-860b-694e23e2c093,Google 사용자,들어가기가 어렵습니다 도내는거인가요? 로그인을 맞게 했는데 안돼네요?,3,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 애니메이션 스트리밍 서비스로, 작품 감상을 위해 로그인이 필수입니다. 로그인 과정에서 어려움을 겪고 계신가요? 문제 해결을 위해 이용 중인 계정 정보와 함께 문제 상황을 스크린샷으로 캡처하여 고객센터에 상세히 알려주시기 바랍니다. ▶︎ 문의 등록하러 가기: https://help.laftel.net/hc/ko/requests/new?ticket_form_id=9991033579663",3.61.0,2025-02-05 08:55:10,before
f7be85f1-9808-46c7-8db8-3dab7e310e89,김지수,굿 잘 보고 있어요,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-05 08:31:02,before
0f664b16-fbc3-41a4-b49e-3842af5ac308,룰루,유일하게 결제하는 앱,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 긍정적인 말씀은 저희에게 큰 응원이 됩니다. 만족스러운 경험을 하셨다니 저희도 매우 뿌듯합니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다. 감사합니다!",3.61.0,2025-02-04 23:28:51,before
651c716e-ff87-44b1-8b8c-d3c517f0ed70,유근,동의없이 가격올려서 이용안한지오래됨 무료서비스 이용중인데 괜찮음 그동안 우료로존게 후회중,1,0,,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 멤버십 가격을 인상한 적이 없으며, 현재 베이직 멤버십은 월 9,900원, 프리미엄 멤버십은 월 14,900원입니다. 다만, 고객님께서 라프텔 웹사이트에서 직접 결제하지 않으시고, Google 타사를 통해 Google Play 인앱 결제로 멤버십을 구독하신 경우, Google 정책에 따라 결제 수수료가 포함된 멤버십 요금으로 청구됩니다. 이에 따라 베이직 멤버십은 11,650원, 프리미엄 멤버십은 17,530원으로 적용되는 점 참고 부탁드립니다. 자세한 도움말 참고 ▶ https://help.laftel.net/hc/ko/articles/10082275529871",,2025-02-04 19:36:41,before
664e1cd7-9abf-4246-91ae-aa1167621636,里見 蓮太郎사토미렌타로,옛날애니라도 있으면 애니감정성 추억들이 즐기수있을거같아요 물론 라프텔에서 좋은추억들의 애니 다보고있습니다 만족합니다.,5,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 고객님의 소중한 긍정 리뷰에 진심으로 감사드립니다. 즐거운 경험을 제공할 수 있어 매우 기쁘며, 앞으로도 기대에 부응할 수 있도록 최선을 다하겠습니다. 계속해서 라프텔과 함께해 주세요!",3.61.0,2025-02-04 16:59:02,before
a24018f7-0f1f-4d76-836e-8321087f3647,이팔,예전부터 너무 잘 사용하고 있는데요 다들 자막 기능 설정이 있다고 하던데.. 찾아보니 없던데요?.. 일본어 자막이랑 한글 자막 등 자막 설정 가능했으면 좋겠어요,4,0,3.61.0,"안녕하세요, 라프텔 고객센터입니다. 라프텔은 콘텐츠 권리사로부터 이미 자막이 적용된 합본 상태로 영상 콘텐츠를 제공받고 있기 때문에, 자막 ON/OFF 기능을 제공하기 어렵습니다. 너른 양해 부탁드리겠습니다.",3.61.0,2025-02-04 13:47:46,before
